Date,CAT,EUR=X,JPY=X
2017-06-27,86.68498992919922,0.8941699862480164,111.85800170898438
2017-06-28,88.78681945800781,0.8819000124931335,112.18800354003906
2017-06-29,88.11125946044922,0.8785300254821777,112.35399627685547
2017-06-30,89.6292495727539,0.8740000128746033,112.00900268554688
2017-07-03,89.22052764892578,0.8754199743270874,112.26200103759766
2017-07-04,,0.8794000148773193,113.38600158691406
2017-07-05,89.65426635742188,0.8802700042724609,112.96199798583984
2017-07-06,88.8368911743164,0.8812999725341797,113.18699645996094
2017-07-07,89.1788558959961,0.8752899765968323,113.14900207519531
2017-07-10,89.94618225097656,0.8769000172615051,113.98500061035156
2017-07-11,90.27983093261719,,
2017-07-12,90.88034057617188,0.8715400099754333,113.74800109863281
2017-07-13,90.4716796875,0.8757399916648865,113.33499908447266
2017-07-14,90.72188568115234,0.8768900036811829,113.41799926757812
2017-07-17,90.7802505493164,0.871429979801178,112.39700317382812
2017-07-18,89.9485855102539,0.8715100288391113,112.58100128173828
2017-07-19,90.6038589477539,0.8658199906349182,111.99500274658203
2017-07-20,90.15860748291016,0.8674200177192688,111.87699890136719
2017-07-21,89.54534149169922,0.8599399924278259,111.88500213623047
2017-07-24,90.88107299804688,0.8560400009155273,110.94499969482422
2017-07-25,96.22406768798828,0.8591899871826172,111.23200225830078
2017-07-26,95.36717987060547,0.8587700128555298,112.00299835205078
2017-07-27,96.08124542236328,0.8526600003242493,111.12799835205078
2017-07-28,95.85443115234375,0.8555300235748291,111.09700012207031
2017-07-31,95.72840881347656,0.8512600064277649,110.51000213623047
2017-08-01,95.01433563232422,0.8457300066947937,110.35900115966797
2017-08-02,95.00592041015625,0.8466500043869019,110.43199920654297
2017-08-03,95.40077209472656,0.8438000082969666,110.75700378417969
2017-08-04,96.06446075439453,0.8414000272750854,109.9000015258789
